sample_index,model_id,official_split,selection_rank_sha256,step_file,step_bytes,step_sha256,file_description,file_schema,manifold_solid_brep,brep_with_voids,closed_shell,advanced_face,has_step_end_marker,validation_status
300,26565_634c6f2f_2,train,017d047cd54b2993eb2685d24c02ce8c747f643a3f2cf675afdbddd9c9e6dffd,step/26565_634c6f2f_2.stp,6353,116d1d46b68ee60b4cce24db692dc8fa0c057146457755bf8cd174db00b607ad,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
301,126255_ca581625_4,train,017d16908ac500e2ca220b87fc1e0bd3591bfab17131988be2900f355b600032,step/126255_ca581625_4.stp,11456,c9f68cf66662c4ad5367406c1ae86ef2c4aaed17ff88630bc4681b039341638f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
302,140558_461ff76a_3,train,017e20e28192d0f384211b4d9002d37d09fbaef8187add5a47e386151b5db69e,step/140558_461ff76a_3.stp,72327,72c61fb897d82c191a075ea2b93b98a7ddabb4aea7dc18fc33677bbe9f4b7773,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,24,True,text_audited_kernel_validation_pending
303,79682_b75071d6_0,train,017e6fa4084bffc58e0be2f59e5353a9d693fdb29e2c522a55f24f2a1a73d657,step/79682_b75071d6_0.stp,74789,bc0c20cdf46945d183610fb3adc77e4ba30ed66863285685d1433c973c03223a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,27,True,text_audited_kernel_validation_pending
304,33615_7bab1106_1,train,0180c941a215721fec236820865f5f062ec3341f0e24c6ac4c31d94d53b8b78a,step/33615_7bab1106_1.stp,8515,fdd7a19df67ae619d3feccd681564000a9fab2a230b75ddf3e4790b9c9a71696,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
305,45614_bfffa290_12,train,01817c5054864d7b7356061801b3a497b7cbd051548aafcdb95716f66e9fc274,step/45614_bfffa290_12.stp,10072,ed33e626a0bb0a06deb52b88a29dd6bccc37f6c02c086d06d8484bc7a5faaf39,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
306,41501_b627682a_2,train,0182e25b91037706c07fb20718a86e1c6ec96bd47a85ae2db9b627a6d6f710eb,step/41501_b627682a_2.stp,17345,f2d0b4a27c9572de67fa47ab31cd634ba7c973ac60e40f3a6b50a515bc33707c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
307,76969_10fcc619_0,train,01851d33f17d4e893c9e662c98870c9aa6cf1963b8ccc7066fadc8674c7b711a,step/76969_10fcc619_0.stp,68690,755203425fa2ed87b88b6ff2cf6fb55b75c2150ae035a5bf044a636375fdfcfd,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
308,21231_eb9826e5_1,train,0185d2905c2d1ed520530c3205d2fef18e9b6f243524a82c09010c40d0c6094e,step/21231_eb9826e5_1.stp,51115,edcc3c580ac0f8f07749c0491ed87a835de6c236bed85bb885fdada09d1bc3ca,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,25,True,text_audited_kernel_validation_pending
309,142073_90d8ba01_1,train,018d6c75f9e6b78be7515c5c872bee67a09a40ad1c924db9998dd6266d99cc13,step/142073_90d8ba01_1.stp,11164,d885c1e139a58d55af7f08c30dbd9bd6ae538694668847f1bc49be7771a1a375,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
310,43014_63ee254d_3,train,01911463c8e2933d1c75def2b478d26de881ad48cef33ca11c961c293ed95958,step/43014_63ee254d_3.stp,17597,0e44334fa1034ccdf5374834970667fab01aa71bb12dc23c4d9dc96969c7e436,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
311,108773_f9384cff_2,train,0198bb36e43801a3e998b92444c08fe68d1dd12d1130ad8d3113dc7ab125da5f,step/108773_f9384cff_2.stp,35451,029f1df2261eb118a936f63d70cdc03c2dd6ca640b3f2af9c035851d473a7823,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,18,True,text_audited_kernel_validation_pending
312,21242_6c2af7c2_19,train,019bdfec2bcb6799e27fee2db19e910fe7b720f840562c5d8b17dc706afdd7a9,step/21242_6c2af7c2_19.stp,19134,82d1242097f4c57ca2d1aca8e4003c6e4d31453c171b5567eb24489e44d22744,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
313,24168_a0ede173_210,train,01a01362732ab115fa80491dc13b959f51617f1a75c1581fd30f6c7785bd8e54,step/24168_a0ede173_210.stp,81131,5124dd1a73404d6214e39757fda8d4c00667049b6a19b6865fabb8560204fe60,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
314,68956_050d8535_0,train,01a2cd7dbdddd5ef9c2ced477b23bed13eb05896bf778d923d75d526b3e7e184,step/68956_050d8535_0.stp,105884,bfbe75d5e45fa0a103de42d726f9263586584d8b5e1cdf07bf89f162f460737d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,23,True,text_audited_kernel_validation_pending
315,75175_879cdaa5_13,train,01a2e7f2c3c0c6ee9ca5185b7a5fdc3fd103a62cd446069c9fb722fd63d00db5,step/75175_879cdaa5_13.stp,6347,c56d0ce5c2a39dc678ece58382f4dd30329af9cb9bce108d763bfa0af934e427,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
316,34103_6635d58e_0,train,01a3823c5f7060142a9df1e6b9348aebc5dd2cfca2e6178e346d1ea26cc8bf88,step/34103_6635d58e_0.stp,17708,03cff1b7e30e5346889f58ab56e1467b95168d3039f809ab4c27000d94962d42,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
317,23132_1847c4ef_2,train,01a790913f603b8ef3c15690ffb9e53febd94cab55725c47f7a7852c6f238739,step/23132_1847c4ef_2.stp,37438,cefdd0b11ecc7528d98110912a9ec7cdaf6baed5b4d8dde594afe951eed1a6cb,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
318,21395_7d6fda6f_11,train,01a90e69e1573f9714872ac22acbe659958129478a6f2962acd3044ff37c28c5,step/21395_7d6fda6f_11.stp,39722,93cf18b999a44612003e625bb7f11a0a50ab026ccec440d3f16f4a0f9a08743e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,19,True,text_audited_kernel_validation_pending
319,98102_a76c373d_0,train,01abae26eb588eed334af6956677d9bd8a2b56ca0470dfa08afe8f57ce4b20f1,step/98102_a76c373d_0.stp,24422,26b90da50494ca627569043d8ada3208f120dfe157f40f9ac8a652ef514101fe,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,13,True,text_audited_kernel_validation_pending
320,52882_4fbf7593_7,train,01ac6306a14b550afc31d5cac20af335532fc3fb3b8e9c57f15514c556a69c72,step/52882_4fbf7593_7.stp,34317,97f6e4c6f67fb1ec0f22f7f7a0bd381ed6cef5bfd173dc14feb2e78ce669b220,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
321,123573_5f5c9584_7,train,01adbd3e5f47b9810a38076c8d16220480449b4f6e8c327099ee8f94a5b2ef65,step/123573_5f5c9584_7.stp,16745,f419cfbbc9d74c4036ca8881ea774d66902ef34a72f887ea78622c4716ed5e90,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
322,109754_990269a4_53,train,01aed79753827a9302152d1f6a3ddbfde2f3ea1b826dd08526054335b0f9390f,step/109754_990269a4_53.stp,1719229,746953e77e3eea6d26cdc5fd1fbbb9567b7bba5e09b9f1853ebe7378239a6f71,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,503,True,text_audited_kernel_validation_pending
323,133619_c3cf63d6_1,train,01af3d59aa2b8817e056807818880b2e1787dbc88691106ee4b8aff7ea17c80e,step/133619_c3cf63d6_1.stp,11598,b8005b94b4e179301dc4dc9715f8194c8ec675394af5cd3896d6b58d09874465,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
324,51786_e1ecf142_0,train,01aff91950ca1d6fe001beb751ff4c479d3ba0a7e4aacd60935d3775df49aab0,step/51786_e1ecf142_0.stp,20500,ee316cd994c23abef909f6446ec2a9eb62fb753b0b21c569f0d68e2da6dc6584,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
325,21300_ec7da33e_13,train,01b1ae8ba151908b678c81d1f2cb110eef080e1410fe237354e61c9349eec587,step/21300_ec7da33e_13.stp,18282,dacb94264ac8d6be56946523dc23c18d8e0c48c2a30e9999a4bfb8f6ca0b0151,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
326,138736_5b71248e_0,train,01b2db3f28f5ad3b79af7a83fbec54610f9e8b72a0c790458c2442458e693ea4,step/138736_5b71248e_0.stp,5346,36a4cace0d4a5aea08e0bcaf153deeb949679a721b6679719ae0094dbc93f9f4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,2,True,text_audited_kernel_validation_pending
327,106638_1b6bf1a2_8,train,01b5b5db58e32f888a200353494bfa5c8690127ff6cb3e79173fd2c64ec933d9,step/106638_1b6bf1a2_8.stp,73440,9e19a357a613c4a8ff0aa53fefb551f84890e39dc7672a78c74745de079b726e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,39,True,text_audited_kernel_validation_pending
328,24443_996411f9_4,train,01b7bc5a42d681201a16c8831c81120b4fa94599c8d3ee79f7c09608329fcf41,step/24443_996411f9_4.stp,29642,12692623f3fa7c9143b633e0a66857e5b0f48b724702d331a6a3c89cc7a4f6ec,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,20,True,text_audited_kernel_validation_pending
329,126989_46eaf7d2_4,train,01b9fa7e12fde0455d86a399a27cd04f1499fc9914eb36e5505d6418e1047145,step/126989_46eaf7d2_4.stp,6619,328badf4a6652c7ae30d24525f7098dc0750df2b1284a026a28113451f0a5f6c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
330,73651_a41647f8_5,train,01bb3ae1f57285395696e7401365e8afdd1136eefd817af7d565cc88964a2f4f,step/73651_a41647f8_5.stp,14005,d7bce8047b4c8bd9d8e983bcf075121a7d84baed8b79d8fb5a51678b38810839,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
331,68956_dbfcec3f_5,train,01be351dcf72a2e496afd5541fedabda219272c501194d01c06924f5e74fb605,step/68956_dbfcec3f_5.stp,11855,9e3eafbc65228a49c0b5b34c552b20abbc1a80c7c2739a852aa430da2e01df15,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
332,123665_0a0da5c7_1,train,01be7f1c220fd0a3b4bd88eeddd5a8e518d8d86f0a12f0c5f9a580b6b3b649cc,step/123665_0a0da5c7_1.stp,67538,0a315861dd828aeb7be64d168d42776824893da78128577fa0cf5d18e2a5c519,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,36,True,text_audited_kernel_validation_pending
333,34909_0bd9b4a5_4,train,01c7099630c0511f0827ef3360e81ca93b94749604c7fe873234f6d38c9b5a7c,step/34909_0bd9b4a5_4.stp,11773,2762185b3e7aaad3a5806cd23e7cc00c52b3d0eb8b106b89ef7dd8add1cea9ed,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
334,25285_31ea8727_4,train,01c82347b6eacd7fa548cf617e93ba68c90813631db77cde8ed09a47b48c3e18,step/25285_31ea8727_4.stp,32732,2543578a49057ad3ff5316adbc6cec2d430919870329da47f9e2f6d296656aff,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,16,True,text_audited_kernel_validation_pending
335,28931_bac5838c_0,train,01c82cfa0129ccfa9b7c4838c9646ca41461004d6a1f4fa64ab0629052637efe,step/28931_bac5838c_0.stp,7500,e9038262bdaf5dbfbadb14193ba0dc58f1a88cff2853d2f56b0437c6f194df00,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
336,55469_ff7238c7_1,train,01c9daa496c2f126fe45aef9508dff9eb4955fb01197502134c2a3e57c43d073,step/55469_ff7238c7_1.stp,18452,ed7ab25ab356e9079c94a40c59093f43e36fa636cf1a2d59f9ac06b529eb48f4,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,1,True,text_audited_kernel_validation_pending
337,41608_fb3b91be_2,train,01ccc0aaa7741df96aef70d146b807eb4310bb5ede92331df308ae66e5c098b4,step/41608_fb3b91be_2.stp,33403,b3e521b35abeac3a94325d149177ae57bfb87fd2a1744bcfc412e439f5956726,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,18,True,text_audited_kernel_validation_pending
338,41466_c6aa7b3a_2,train,01d177230bbf837982824947708597609ff674373df56ff5c916b948a8c14beb,step/41466_c6aa7b3a_2.stp,11707,ddae7174f14a1646278669a7847782924c4271f24e87897ee5d13ee8c3e9e543,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
339,35741_c43475b8_3,train,01d380340673e8c6870287bd41fd3f51975194fd01e79c89b48ebbfcee691353,step/35741_c43475b8_3.stp,184800,3e9ceeb0f248afd2c47e24c78b680adb3ac5e887d091ccf12e37d54bf9137783,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,87,True,text_audited_kernel_validation_pending
340,131468_117edf36_3,train,01d4123297548201024c4652f1689b852d2b4e1be1a9e792e03005cd1290ae95,step/131468_117edf36_3.stp,11778,3396f371de6f09d543a42153731c77cef8d512f11967ef50b28f2b691bdc2525,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
341,133469_49247c50_1,train,01d412d3b6aa8a786a53dc3c09090eccedc8236d261c5ff95cd57bd62c43d122,step/133469_49247c50_1.stp,6222,3e28bce27bd49ad473b69fb164c48c5f631885e9ab44fdcb374f9f77a67ca932,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
342,82664_ff293402_3,train,01d41af295856d40eaf2b6ce7408200ee6d2794f650508ae4d0c03baf18a0675,step/82664_ff293402_3.stp,11841,acc1d9ffc491629e0800432267aba8ca6e8db2d809b206007092e048604f3baf,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
343,113019_88e40771_0,train,01d6de500aceab6ac8669b88a8da7d537f54cbbfa99b0c7e7f65b92abe070f47,step/113019_88e40771_0.stp,19804,669fb2037b28be566ef304750ae22ac6bb16334b94c0da42d38f888b4cbac217,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,9,True,text_audited_kernel_validation_pending
344,36918_2dee90be_1,train,01d7969c6018b3ca72ea15f0112f947e9be8308a58ea3986bedb3953f0f1c63c,step/36918_2dee90be_1.stp,18864,44cea13bf28d23e2586d5d9654c8f7bb6dc3df2168a031adc3f39c31f6a9bce2,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
345,23641_9dc65be2_2,train,01d9d7a9777cb1e34a93c8260b77938506ce2a483f1e3f43f96cb47dbf1ae290,step/23641_9dc65be2_2.stp,40366,24b988027fa8409f1beff175d2753e468ed19e97dacf1c00088a597403d1745e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,21,True,text_audited_kernel_validation_pending
346,51586_2ad96f8c_0,train,01da9fadab68d17e4c1fdd53a1b3117e45aca3c5ea6b4d42d60b4aea4f28ec6c,step/51586_2ad96f8c_0.stp,62259,6378cb72d041f61118fa53d005bcd2e30794c3e6810eec063b8bd54da90d014a,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,37,True,text_audited_kernel_validation_pending
347,44996_b3e9c266_5,train,01dd2e96fe27d7114edef4a1267a4b4ce51842515b39db5863cc320635122b44,step/44996_b3e9c266_5.stp,11538,d158f61e3f952b65fd9e3a234c5b4b5f11be48c507a04c53ab5559addd06f21c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
348,78187_d8cd9e68_6,train,01df53020f8d8206a796bac5abdb07ab265c415d93a4ede1172c136c08b7fa66,step/78187_d8cd9e68_6.stp,22125,b6ca8f65a686cb3508453abe48f439fef23fb3366a779329d9b5bad1e4083b40,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
349,21703_42d28e69_2,train,01e0d282b96e6ff0c22f33f06e0ce26c8e3cf71b9e930297710afe0fcd96ae55,step/21703_42d28e69_2.stp,62296,7c4167f63ed731a2a41ce40aed1959ee77cd903980ad97b6f6d79740f3011188,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,31,True,text_audited_kernel_validation_pending
350,27721_db9866d3_1,train,01e14cae9b1b9c71d1abcaece6d00746464c6d8cb054d30144eab206cba334d0,step/27721_db9866d3_1.stp,19686,c18f89ea25ebb450ef1eb92834f16e88238551277d899a05aa49a92587ac8b07,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
351,28085_d7d25772_1,train,01e17507197540482a8a7ba96e3bc7eb22b22aac1fa51f104d67d424d8b31529,step/28085_d7d25772_1.stp,26472,29cf07984d7b0dc47581c1c6d23056061592b470dd37d7fa45459a266449633b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,13,True,text_audited_kernel_validation_pending
352,115018_630111f5_26,train,01e2cf37c667e05c7db50b7abe2df1aee5647ef4ab3788777b2d41514c44bf08,step/115018_630111f5_26.stp,18749,d0bca66eed1bf0d5fbbb5807d821b8c603c94d9b448aa2cfb0efa9de66280ded,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,11,True,text_audited_kernel_validation_pending
353,44387_1618ffe6_16,train,01e5d7c6c448e1aafd7fffdb2c35c235ecf41345e8a295535557b0a6cc25f358,step/44387_1618ffe6_16.stp,14663,7f14d61c1b9fcf5470967519ca8802d283d9d56d6d53d0bd44959e2c5c3cc54c,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
354,127099_7d287b01_4,train,01e98cbb9a71967f3d7abe6862af2748e1459a9d9ef57723cd3575dded84dda5,step/127099_7d287b01_4.stp,83480,39fe5ad82646d6dd0d236e1ddd05d6a57f2263506bc9b2113b44fbedff6a665f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,41,True,text_audited_kernel_validation_pending
355,39101_23fec10f_28,train,01eb3b9b8f8577583509a901abe10129e36d9181814798baafe1be06ebb83758,step/39101_23fec10f_28.stp,18713,a640981d77534e37e2ebebf56334b1fd7497733726e3e42004d2e913a42695ff,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,10,True,text_audited_kernel_validation_pending
356,22604_0b4ffb43_59,train,01edcb808ad66785e3c33d0579a4b1f278b8355721ddb34577348bc0eaa94a9f,step/22604_0b4ffb43_59.stp,81317,bb6236750fd138c6db301902a7af35709c2f43b23492cf62c16100021039ff9b,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,34,True,text_audited_kernel_validation_pending
357,33782_5c085bbe_3,train,01ee1f3a3722cb16e189a6ee465029ec8f56aa54377243a4522ef3e8eccf228f,step/33782_5c085bbe_3.stp,11810,a71fd7c2f45cdcfbf12e3113666d4f091effc2b2d35e4270d64c86677adbd946,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
358,104995_a625a7c5_16,train,01efc03f74a010f7a9714e3e6cccd61b25f071ad122c3e650498811703265e9f,step/104995_a625a7c5_16.stp,72283,68530ac1e6c32c52300a575b3848841f5624cf4271c5b15bdd7201b137526b35,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,3,True,text_audited_kernel_validation_pending
359,48607_d57ee7ea_15,train,01f19bfdccfe270b103d9376ece7e48e4f9fb44f24b287427065681827b42735,step/48607_d57ee7ea_15.stp,119607,ead18e51bf23385e3daa74ddfd38a06ee03f7b23fc9f6a15726cbbac27c97fc0,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,33,True,text_audited_kernel_validation_pending
360,143658_f856aac2_0,train,01f57ce796c8f5f519999b014f0d363d10c3a2ca5e167652916662bfb76f74e2,step/143658_f856aac2_0.stp,45443,c36e6be5bdcb373e98f7014e3f97f2d542a13b03998bc93d65f4c664bfff5f97,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
361,34225_0bedc717_0,train,01f606a50efe78f4bcedeeedd491dc60a29475a7f771e3f48d0b723fc8ce85dd,step/34225_0bedc717_0.stp,57619,e44e17ae6e500e326ef4c7c795955daa99b25705180adb698f308d1fd4c67d66,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,22,True,text_audited_kernel_validation_pending
362,136980_9660c50c_2,train,01f63d761df5676f2867e04c5ec88b62320d10d8e5fde6cca1254f1e7081ace8,step/136980_9660c50c_2.stp,8536,9a5f02492d1958b968786048cb9f12054d8fbde0b690f62730ac1ad7223d7cd9,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,4,True,text_audited_kernel_validation_pending
363,53470_39f2e9dc_12,train,01fd5bb5f981606c7103c7e0fac67560cb912e6d08cfbc33fc050601b3aa4dea,step/53470_39f2e9dc_12.stp,54963,d9518c9bd938def802fff309a8d236c3970f8171f77b9af26b4c0109bc9e9f18,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,26,True,text_audited_kernel_validation_pending
364,24861_c05860c8_0,train,02010828bd0c008a7e65d8e062529a1b0c420bb0258ab453ec73bed17d1d07d2,step/24861_c05860c8_0.stp,63314,4b7d3be4e9bc0f2f2a36a052bfd425c3a7130a3ef7dacaa1922654b34cf92fb1,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,31,True,text_audited_kernel_validation_pending
365,133454_9bf93e51_0,train,0201a4f999f4f39b40f9d70591695f08b4314f72f2a2621de206f76ebacce9b9,step/133454_9bf93e51_0.stp,59529,2fb7245d88d9533bd60839e37e56606f80c4dd84ca0239d94b15455be235ff0d,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,38,True,text_audited_kernel_validation_pending
366,34782_b461066c_21,train,02032fcf4e48b291bbdbd8e7587d0baf3477baecac9958c0263598272282c7ca,step/34782_b461066c_21.stp,387664,85c59a6483120e283cb0e59cc84d4397aa477ad4d95e70509ff60fc589966f09,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,143,True,text_audited_kernel_validation_pending
367,22240_d2a6a35c_7,train,020492421d39b51bcfa47e69238f858c56b6b7e9ef436ec76ea2398d1015ec03,step/22240_d2a6a35c_7.stp,14166,73db1aa7dff253f1abdd88cb67937fc3a0da5620781bd2f56ff983c2cb6b1a4f,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
368,28084_0391fb15_1,train,0207a61a221212e336f4b9cc82a277d7d06e1da5964a4e6e0be0e6ff6a4b95bc,step/28084_0391fb15_1.stp,13754,464139d91006fe0699bef432442be5dbf70d0cf44320415ec9431c70999db712,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,8,True,text_audited_kernel_validation_pending
369,115637_b4d41e8a_0,train,0208dc64f714bc3f78641717297796e4ab66fa24b7b4cb4a97b01ba015115487,step/115637_b4d41e8a_0.stp,57463,d8ebd5af9eb5083a3538b9080746ef17524b8285a801131e75cdc28f89527f0e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,32,True,text_audited_kernel_validation_pending
370,101281_b6883476_3,train,0209d73cf6547195eada58f925febfca167894917acd0c6a6997ec8dffbe56c3,step/101281_b6883476_3.stp,59791,d8f9c2e68713546ab9674dc6116a1304a4cfb051c48aa4d995293920e98f510e,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,30,True,text_audited_kernel_validation_pending
371,61091_f7d8529d_0,train,021092510379538806c754ebe029eb83d3583c7e40045478b73ad9123ebeda36,step/61091_f7d8529d_0.stp,81261,d342f2ecf1e3d07bbe935e69ad30a6232fd68ecbc241f5dce2b2e50e7e2cda72,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,36,True,text_audited_kernel_validation_pending
372,34917_61633e20_5,train,0212574842fd59c07d89efc100721abca16e40d15109699d8103afd1c288aec5,step/34917_61633e20_5.stp,11006,97dab46f1545239acd4bbee5930fbfeb66a0533ebd65e5a3d400b4d935c78418,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,5,True,text_audited_kernel_validation_pending
373,31862_a89f21f9_1,train,0213a8ee27d8b8d3ed82186a3ecacc46fca5d508091dee733be9a94ea8b52454,step/31862_a89f21f9_1.stp,11351,ee824fee2aea5c712a1ecfc270e54e3465b386799ae0121141565dab3f7f7774,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,6,True,text_audited_kernel_validation_pending
374,50717_f1aaa3b1_1,train,021407af6b659cc58959af24dc619716b911943d580a566c8b1e8ea843652566,step/50717_f1aaa3b1_1.stp,14928,35e0f9646cdccaa2999650c0ba78ba29f567d825f26dbe4c1258a10354a19cb3,unspecified,AUTOMOTIVE_DESIGN { 1 0 10303 214 3 1 1 },1,0,1,7,True,text_audited_kernel_validation_pending
